position_timestamp,mmsi,latitude,longitude,prev_pos_latitude,prev_pos_longitude,bearing_since_prev_pos_deg,distance_since_prev_pos_m,prev_pos_position_timestamp,time_since_prev_pos_s,speed_since_prev_pos_kn,prev_speed_since_prev_pos_kn,acceleration_kn_s,speed_reference_kn,no_of_cleaned_positions_since_prev_pos
2023-01-03 15:13:31,220614000,57.6801,11.6948,57.6801,11.6948,180.0,0.0,2023-01-03 15:00:04,807.0,0.0,0.0,0.0,20,0
2023-01-03 15:21:05,220614000,57.6801,11.6948,57.6801,11.6948,180.0,0.0,2023-01-03 15:13:31,454.0,0.0,0.0,0.0,20,0
2023-01-03 15:30:04,220614000,57.6801,11.6948,57.6801,11.6948,180.0,0.0,2023-01-03 15:21:05,539.0,0.0,0.0,0.0,20,0
2023-01-03 15:42:06,220614000,57.6801,11.6948,57.6801,11.6948,180.0,0.0,2023-01-03 15:30:04,722.0,0.0,0.0,0.0,20,0
2023-01-03 15:51:04,220614000,57.6801,11.6947,57.6801,11.6948,270.0000422538095,5.965928958905955,2023-01-03 15:42:06,538.0,0.021555461243608274,0.0,4.0065913092208685e-05,20,0
2023-01-03 16:06:05,220614000,57.6801,11.6947,57.6801,11.6947,180.0,0.0,2023-01-03 15:51:04,901.0,0.0,0.021555461243608274,-2.3923930348066897e-05,20,0
2023-01-03 16:12:04,220614000,57.6801,11.6947,57.6801,11.6947,180.0,0.0,2023-01-03 16:06:05,359.0,0.0,0.0,0.0,20,0
2023-01-03 16:21:05,220614000,57.6801,11.6948,57.6801,11.6947,89.99995774619046,5.965928958905955,2023-01-03 16:12:04,541.0,0.021435930035233367,0.0,3.962279119266796e-05,20,0
2023-01-03 16:30:05,220614000,57.6802,11.6949,57.6801,11.6948,28.17680446965363,12.63445380763437,2023-01-03 16:21:05,540.0,0.04548039527586167,0.021435930035233367,4.4526787482645e-05,20,0
2023-01-03 16:45:06,220614000,57.6803,11.6949,57.6802,11.6949,0.0,11.137199678886825,2023-01-03 16:30:05,901.0,0.024027729475044866,0.04548039527586167,-2.3809839956511434e-05,20,0
2023-01-03 16:51:05,220614000,57.6803,11.6947,57.6803,11.6949,270.0000845078057,11.931792210994974,2023-01-03 16:45:06,359.0,0.0646059848865969,0.024027729475044866,0.00011303135212131486,20,0
